traj_idx	step_idx	n_tokens	mean_nll
34	0	459	2.907477085886438
34	1	80	3.6950332641601564
34	2	203	1.8700811076046797
34	3	18	1.8772396511501737
34	4	282	1.0286383662663452
34	5	19	1.9571627566688938
34	6	287	0.8197627582616507
34	7	11	3.835061853582209
35	0	513	2.9193169963754872
35	1	1184	3.5258592141641154
35	2	1596	2.043687557516839
35	3	243	2.1295311696244856
35	4	1272	2.4588832735265576
35	5	1596	0.05661942068496743
35	6	1596	0.029606224899005173
35	7	2614	1.2001157146240795
35	8	2506	3.0799278021810155
35	9	1208	1.6796348900194988
36	0	742	2.731510625052645
36	1	551	4.060591183643376
36	2	364	1.564942412324004
36	3	20	3.462407684326172
36	4	164	1.4554512210008574
36	5	39	0.8020186791053185
36	6	134	1.744055107458314
36	7	8	4.554496765136719
36	8	11	3.495545127175071
37	0	571	2.250141097033713
37	1	514	2.1012041262615515
37	2	442	2.4063864315257355
37	3	20	6.840052795410156
37	4	84	2.8571599324544272
37	5	11	4.6642390164462
38	0	265	3.3564715691332547
38	1	210	1.7813948858351933
38	2	94	1.892520011739528
38	3	76	1.0178538874575966
38	4	93	2.43747801421791
38	5	15	2.660594685872396
39	0	751	2.8650006371712715
39	1	514	2.175009642129742
39	2	63	5.308824811662946
39	3	246	2.2068476483104673
39	4	375	1.4869261067708333
39	5	217	1.489960419966878
39	6	169	2.124342337162537
39	7	63	0.6967175196087549
39	8	125	1.373388427734375
39	9	15	2.2052274068196613
40	0	333	2.838603984844219
40	1	547	1.513015998128999
40	2	93	3.9112965573546705
40	3	298	0.6636939336789535
40	4	53	2.8047272304318986
40	5	450	1.052282240125868
40	6	118	1.586097329349841
40	7	226	1.738560499343197
40	8	13	3.2924986619215746
41	0	462	3.3138546634030033
41	1	326	1.3418210269483322
41	2	81	2.43601311577691
41	3	64	1.9402058124542236
41	4	65	2.000853318434495
41	5	11	3.9124103892933237
42	0	362	2.629520985303004
42	1	489	1.3265802738369121
42	2	63	5.2768060593377974
42	3	63	1.9390299963572668
42	4	63	0.6495109437003969
42	5	13	3.0225645212026744
43	0	624	2.4274452405098157
43	1	18	7.5393727620442705
43	2	80	2.5672225952148438
43	3	162	1.3824515637056327
43	4	31	2.6150901548324095
43	5	186	1.107665277296497
43	6	22	1.6857308474454014
43	7	164	1.9643472811070883
43	8	11	4.260136691006747
44	0	351	3.0128114705751425
44	1	176	2.0067818381569604
44	2	928	3.583076740133351
44	3	121	1.3817214335291839
44	4	72	1.6395288043551974
44	5	128	1.4732139110565186
44	6	117	1.7370245517828526
44	7	143	1.5396852293214598
44	8	128	1.3698700666427612
44	9	320	2.2143510818481444
45	0	386	2.9367277313390545
45	1	371	2.0352424559888815
45	2	19	5.884842320492393
45	3	290	2.061686338227371
45	4	12	4.116305987040202
46	0	867	2.159488594380767
46	1	451	1.4145254739900914
46	2	427	1.765501786171692
46	3	63	5.270535908048115
46	4	62	2.080415787235383
46	5	63	0.6194898211766803
46	6	11	4.441757548939098
47	0	305	2.9670125992571723
47	1	459	2.026185544747413
47	2	56	2.728395462036133
47	3	52	2.1839832892784705
47	4	18	2.6214387681749134
47	5	17	2.13402198342716
48	0	421	3.1323204493579277
48	1	63	5.249902149987599
48	2	184	1.6374053955078125
48	3	269	1.7097047713609432
48	4	370	2.398084155933277
48	5	200	2.5744918823242187
48	6	255	1.431046070772059
48	7	178	2.0551185179292486
48	8	89	1.9334197312258603
48	9	11	4.1511362249201
49	0	459	2.736386367698121
49	1	63	5.538435678633433
49	2	136	1.8447616801542395
49	3	345	3.0054163836050725
49	4	238	1.7487613453584558
49	5	229	4.101713888509825
49	6	545	0.8411915070420012
49	7	220	0.31829903342507104
49	8	790	1.2480449435077137
49	9	179	0.2950195440366947
50	0	372	3.521226780388945
50	1	63	5.368506053137401
50	2	81	2.0879203890576776
50	3	185	2.0275915197423986
50	4	219	2.2189779760630706
50	5	203	1.3391941615513392
50	6	168	3.068876720610119
50	7	216	1.1115067799886067
50	8	94	2.8968476640417222
50	9	359	1.0280039157708043
51	0	331	2.65536157890389
51	1	19	6.741367540861431
51	2	366	1.177734708525444
51	3	42	2.3483988444010415
51	4	397	0.5229397636817145
51	5	13	3.1027972881610575
52	0	434	2.6455142816640267
52	1	18	6.730896843804254
52	2	218	1.336651303352566
52	3	18	1.9601711697048612
52	4	478	0.9220321208363298
52	5	18	1.9076779683430989
52	6	445	1.4173311040642556
52	7	18	1.8000178866916232
52	8	417	0.9499682968468974
52	9	18	1.890655729505751
53	0	285	3.368807822779605
53	1	377	2.2978680759905505
53	2	19	4.922172546386719
53	3	258	2.4048253732134204
53	4	11	3.835135719992898
54	0	318	2.762321040315448
54	1	269	2.042372692916473
54	2	63	5.232872372581845
54	3	193	2.7202942210775585
54	4	182	2.115466778094952
54	5	226	1.3914414127316095
54	6	427	1.5820179566287325
54	7	106	1.6437841451392983
54	8	121	1.5121273324509297
54	9	17	1.9240141475901884
55	0	508	3.075052576740896
55	1	1419	2.6226131339741894
55	2	1304	2.8606839326261744
55	3	858	2.3844677051464163
55	4	195	1.1979925693609776
55	5	193	3.2851410702720205
55	6	110	2.0498252175071023
55	7	79	2.1485020118423654
55	8	83	2.4007770584290284
55	9	98	1.8186405726841517
56	0	413	3.144572334197185
56	1	94	2.24276506139877
56	2	63	5.297387501550099
56	3	77	2.030687802797788
56	4	231	1.795312922754329
56	5	288	1.7662464777628581
56	6	63	0.6653423006572421
56	7	100	1.9594772338867188
56	8	197	1.8877729231936073
56	9	63	0.5721546354747954
57	0	773	2.434618951123868
57	1	1224	4.074745552212584
57	2	286	3.0590427638767483
57	3	57	3.222392299719024
57	4	11	4.32000697742809
58	0	268	3.0505293661089086
58	1	388	1.5940852214380639
58	2	63	5.275165860615079
58	3	162	1.3695352813343944
58	4	48	1.5052738189697266
58	5	19	1.9472128215589022
59	0	738	2.7145073123094514
59	1	218	2.1603546142578125
59	2	448	0.9768151555742536
59	3	558	2.260710247955869
59	4	480	0.8472511291503906
59	5	258	0.3193223938461422
59	6	406	0.9637592484798337
59	7	37	1.3663437302048143
59	8	229	1.2644538712813864
59	9	300	2.5103662109375
60	0	307	2.821719489579092
60	1	303	2.137947107699051
60	2	19	6.472200092516448
60	3	401	1.7368995114752181
60	4	19	2.38611522473787
60	5	362	1.5670302586002245
60	6	19	2.061533476177015
60	7	377	0.6524818481121518
60	8	19	2.0189233077199837
60	9	186	1.817486834782426
61	0	367	4.201067100753576
61	1	63	5.2839258587549605
61	2	228	1.1069218819601494
61	3	56	3.39737183707101
61	4	131	1.989948068866293
61	5	252	1.2550117855980283
61	6	87	3.4271461223733835
61	7	262	1.2042001039927241
61	8	26	1.3507706568791316
61	9	281	1.3853334039979983
62	0	590	2.4950948424258477
62	1	108	1.488896546540437
62	2	183	1.058655452207138
62	3	107	1.2761892158294392
62	4	41	3.986619530654535
62	5	171	1.8848505745157165
62	6	11	4.09595420143821
63	0	658	2.7891684303167743
63	1	18	7.364529079861111
63	2	212	1.994609904739092
63	3	121	1.67922746642562
63	4	18	2.070713678995768
63	5	277	2.199872288893276
63	6	286	1.552511788748361
63	7	246	1.3647097455776804
63	8	63	4.417081318204365
63	9	11	3.5659935691139917
64	0	548	3.0166425496122264
64	1	183	1.8691284513212945
64	2	1154	3.6162224675381824
64	3	241	1.6135878186997537
64	4	2264	2.0496961910396077
64	5	224	2.118364061628069
64	6	294	1.3018088827327805
64	7	382	2.239782043776587
64	8	1025	2.80851941469239
64	9	352	1.9193340648304333
65	0	247	3.2640269661721915
65	1	235	2.1660148458277924
65	2	183	4.642523426827186
65	3	237	1.6662819134032174
65	4	106	1.3711481634176002
65	5	13	3.9699184711162863
66	0	266	3.150431468074483
66	1	231	2.479461009368236
66	2	91	1.9144702953296704
66	3	89	2.4262774178151334
66	4	247	1.622416013648153
66	5	11	4.3024350946599785
67	0	261	3.160845175556753
67	1	586	1.7447447272290955
67	2	489	1.1587877644107873
67	3	174	3.835699673356681
67	4	385	1.4283011300223214
67	5	63	4.809049091641865
67	6	53	2.871637596274322
67	7	60	1.4375213623046874
67	8	59	1.809257895259534
67	9	11	3.160867864435369
68	0	621	2.601847134158615
68	1	698	1.7799864498455409
68	2	45	4.9009107801649305
68	3	123	2.408310804909807
68	4	83	1.6946804552193147
68	5	48	1.600396951039632
68	6	11	4.89057020707564
69	0	353	3.0617350721494336
69	1	108	2.2322876541702836
69	2	80	4.550843048095703
69	3	128	2.790465831756592
69	4	184	2.345897674560547
69	5	160	1.8570404052734375
69	6	117	2.43680670322516
69	7	222	1.869195199227548
69	8	38	2.497532693963302
69	9	161	1.521227344963121
70	0	428	3.2967201304212908
70	1	24	4.758545875549316
70	2	377	1.8729141194877321
70	3	22	1.5022097500887783
70	4	95	2.1817377993935034
70	5	11	3.5284569480202417
71	0	243	3.3580357429912553
71	1	267	2.442392413535815
71	2	19	5.128537228232936
71	3	280	1.8544921875
71	4	32	1.2733737230300903
71	5	369	2.3215767051469345
71	6	156	1.8414752666766827
71	7	88	1.8602480454878374
71	8	63	4.69085208953373
71	9	12	3.2737210591634116
72	0	267	3.4232223453593167
72	1	63	5.371446397569445
72	2	483	1.5259174481188535
72	3	26	3.7400679955115685
72	4	169	1.6550515078933987
72	5	63	2.8802112397693453
72	6	125	0.863020751953125
72	7	133	3.9626749368538534
72	8	390	0.46279872013972356
72	9	23	2.055421746295431
73	0	330	3.030194276751894
73	1	111	2.2170661720069678
73	2	148	2.4445186305690454
73	3	123	2.39730934205094
73	4	63	4.999225919208829
73	5	43	2.658182188521984
73	6	13	2.9851212134728065
74	0	274	3.059964590699133
74	1	87	2.2731333765490302
74	2	63	5.274437798394097
74	3	73	2.3581687195660317
74	4	118	1.9754174442614538
74	5	174	3.5041293440193964
74	6	163	1.368394910192197
74	7	83	2.7308007665427336
74	8	136	2.261719871969784
74	9	96	1.5555798212687175
75	0	320	2.9441244125366213
75	1	413	2.1107845722041465
75	2	352	0.832314057783647
75	3	47	3.116260609728225
75	4	74	1.78524264773807
75	5	466	0.8451137297143241
75	6	13	3.4385164701021633
76	0	506	3.3311854426568677
76	1	194	1.747660214139014
76	2	63	5.237378317212301
76	3	146	1.5689437030112907
76	4	63	0.6562473357669891
76	5	331	1.8439535734516617
76	6	235	2.1044680331615693
76	7	296	1.8277950802364864
76	8	28	2.277674811226981
76	9	238	2.4604553735556722
77	0	514	2.530287686952821
77	1	34	4.056341732249541
77	2	136	2.216283686020795
77	3	189	2.162845349185681
77	4	270	0.643702471697772
77	5	27	2.327681364836516
77	6	641	1.6943561238543292
77	7	63	2.0248004973880827
77	8	91	2.0872078361092035
77	9	18	1.6505275302463107
78	0	328	3.012940569621761
78	1	166	2.4392873005694655
78	2	20	6.2766357421875
78	3	105	1.4575541178385416
78	4	20	1.6448951721191407
78	5	112	1.9239658628191267
78	6	1045	3.4533426111394707
78	7	195	2.152474114833734
78	8	105	4.996103050595238
78	9	144	2.345313390096029
79	0	419	2.9134017470912887
79	1	308	1.617362876991173
79	2	18	6.890045166015625
79	3	561	1.324755989931484
79	4	1055	2.002341496096968
79	5	335	1.4898127769356344
79	6	234	1.4706303523137019
79	7	243	1.50363309883777
79	8	65	3.2016470102163463
79	9	45	2.669275919596354
80	0	622	3.066633905245177
80	1	2239	2.53640309547196
80	2	284	2.455140019806338
80	3	8191	3.426992832500992
80	4	213	3.0716145833333335
80	5	8191	3.4257650951692407
80	6	288	2.525340822007921
80	7	13	3.6772237924429088
81	0	282	3.3281752133200353
81	1	51	1.608293570724188
81	2	104	3.1976529634915867
81	3	66	4.362241340406014
81	4	168	2.18728274390811
81	5	93	2.528320804719002
81	6	128	1.8114062547683716
81	7	113	1.6240274885059458
81	8	12	3.3107341130574546
82	0	416	2.8241876455453725
82	1	608	1.5761244924444902
82	2	20	6.397034454345703
82	3	113	1.873588764562016
82	4	405	1.4515489366319445
82	5	171	1.358527646427266
82	6	11	4.260753631591797
83	0	417	2.803734356264988
83	1	289	1.3348460477941178
83	2	364	2.9719231574089973
83	3	101	2.9155560484026917
83	4	82	2.0140224549828507
83	5	209	2.064367558967554
83	6	63	4.738421243334574
83	7	102	2.033974890615426
83	8	338	2.0396730321398855
83	9	67	4.6416635086287314
84	0	325	3.0924263822115385
84	1	63	5.295070103236607
84	2	115	2.6832747749660326
84	3	63	0.5570802234468006
84	4	148	2.068858378642314
84	5	472	3.893337443723517
84	6	155	1.8019320580267137
84	7	322	2.7315006611510095
84	8	11	3.9395124262029473
85	0	525	2.737701357886905
85	1	1480	2.2663478542018582
85	2	1339	2.2628419062733385
85	3	91	1.06850097991608
85	4	217	2.4452407766597064
85	5	1334	2.3427796599747
85	6	553	1.4586303048711573
85	7	106	2.682503178434552
85	8	17	2.3042571123908546
86	0	623	3.2062858961175764
86	1	962	1.6713206079050806
86	2	194	2.4253238009423326
86	3	1016	4.019320750799705
86	4	229	2.312733479462336
86	5	222	1.8984278773402308
86	6	13	3.7003839932955227
87	0	333	3.1285832952092716
87	1	334	1.776517399770771
87	2	310	2.1853783392137096
87	3	63	5.37024167984251
87	4	271	1.956746569418819
87	5	70	3.075563267299107
87	6	313	1.5790083522613818
87	7	86	2.2586978646211846
87	8	13	3.2280047490046573
88	0	644	2.6440823951863353
88	1	64	5.565583229064941
88	2	251	0.7552619113390189
88	3	260	2.28948246882512
88	4	310	0.95256101546749
88	5	260	0.18676435030423677
88	6	130	1.954150155874399
88	7	63	4.628936283172123
88	8	130	2.844127478966346
88	9	86	2.3809931555459665
89	0	325	3.1758743990384617
89	1	414	1.9259027306008454
89	2	135	2.506675437644676
89	3	437	1.8249899997318364
89	4	123	1.9411203027740727
89	5	423	0.7226412437204491
89	6	44	1.8540061603892932
89	7	245	2.0980119977678573
89	8	275	1.538461026278409
89	9	11	4.068432894620028
90	0	785	2.116699996267914
90	1	640	0.6623230457305909
90	2	356	0.42551002073823735
90	3	290	0.8711146913725755
90	4	59	1.9874078782938294
90	5	86	2.4799242241438044
90	6	49	2.0509596844108735
90	7	107	2.3871211827358354
90	8	243	0.9772034947273662
90	9	421	0.9068172210185941
91	0	625	2.5947287109375
91	1	65	5.542598783052885
91	2	236	0.591748124462063
91	3	349	2.246022746351182
91	4	167	1.4027069457276853
91	5	72	4.516638437906901
91	6	307	0.7184342375019086
91	7	304	2.3294428775185034
91	8	352	0.918602856722745
91	9	28	1.3708494731358118
92	0	266	3.567692118479793
92	1	63	5.348155672588046
92	2	124	2.219214162518901
92	3	36	2.952192094590929
92	4	63	0.7383807348826575
92	5	360	2.5556955973307294
92	6	20	3.5907997131347655
92	7	227	1.3797132853369356
92	8	19	2.7026724564401725
92	9	260	2.3289151705228366
93	0	291	3.01074176801439
93	1	160	2.404026985168457
93	2	107	2.023817686277015
93	3	108	1.8963210494429976
93	4	73	1.8831711860552227
93	5	14	2.897564479282924
94	0	226	3.5478737079991705
94	1	63	5.3307378859747026
94	2	99	2.572793363320707
94	3	63	0.5342597961425781
94	4	239	2.0487688774843096
94	5	963	3.2744721187856958
94	6	249	1.8010242875800075
94	7	155	2.1287593718497986
94	8	190	1.7703651829769738
94	9	76	1.8921573036595394
95	0	601	2.8696804966982112
95	1	190	1.9414904142680922
95	2	88	3.860909201882102
95	3	258	2.355793324551841
95	4	323	1.5057857737821692
95	5	218	1.9380857135177751
95	6	175	1.5172314453125
95	7	339	1.4880011004332596
95	8	2454	3.1176879683838887
95	9	218	1.3866087187320815
96	0	505	2.610047232750619
96	1	147	2.006858358577806
96	2	87	3.6683135635551367
96	3	120	1.1055898030598958
96	4	19	2.702072545101768
96	5	151	2.4007529959773386
96	6	500	3.793708251953125
96	7	223	2.2672925187867854
96	8	18	2.0932273864746094
96	9	186	1.2156517274918095
97	0	290	3.2561750740840516
97	1	93	2.5102312641759075
97	2	210	2.7110618954613095
97	3	19	5.588260851408306
97	4	222	1.513985436241906
97	5	19	1.7103789480108964
97	6	152	2.26224116275185
97	7	134	2.204395351125233
97	8	112	1.4566383361816406
97	9	145	1.806377963362069
98	0	1218	1.7584127792583897
98	1	705	1.075304223459663
98	2	57	2.0970904701634456
98	3	296	2.1249404082427152
98	4	98	1.758026123046875
98	5	89	2.62599387865388
98	6	11	4.376638239080256
99	0	436	2.3390110960794153
99	1	455	0.8353144048334478
99	2	776	0.8636465170948776
99	3	88	1.5753700949928977
99	4	108	1.6112266823097512
99	5	10	3.1582429885864256
99	6	13	3.102716299203726
100	0	534	3.0555026736598783
100	1	102	2.0981864181219363
100	2	170	1.685568416819853
100	3	232	1.0473914310849946
100	4	1017	2.8820131014933628
100	5	95	0.5725567466334293
100	6	1075	2.0287378071629725
100	7	91	0.47957497900658913
100	8	872	2.4928619664743406
100	9	85	0.3920770981732537
101	0	386	2.559579799829987
101	1	159	1.7167158786605738
101	2	86	1.673125333564226
101	3	293	0.9674736778077005
101	4	63	5.455483088417659
101	5	448	0.9221000671386719
101	6	263	0.9091968028717621
101	7	11	3.7254694158380683
102	0	363	2.488399621212121
102	1	313	2.078249215317991
102	2	85	1.9083724078010111
102	3	129	1.431122062742248
102	4	67	1.4716983624358675
102	5	120	2.018999481201172
102	6	66	3.7799862948330967
102	7	63	5.233052571614583
102	8	118	2.0377223127979343
102	9	63	0.6802990020267548
103	0	415	2.778876541321536
103	1	289	2.1194181343263407
103	2	2526	1.0763799647726149
103	3	830	1.6241366834525603
103	4	231	2.9122330306412336
103	5	423	1.0905854786541445
103	6	399	2.4876248543722586
103	7	754	1.0424600697322612
103	8	197	1.3520802144471764
103	9	162	0.806772302698206
104	0	266	3.567692118479793
104	1	63	5.348155672588046
104	2	383	2.2448287445944843
104	3	24	3.3902460734049478
104	4	437	2.083943312446367
104	5	439	0.12297079829257279
104	6	24	1.5398966471354167
104	7	456	1.6082920275236432
104	8	26	1.7411381648137019
104	9	489	1.5066135149060582
105	0	272	3.343480278463925
105	1	483	1.8758088737787915
105	2	18	6.56343756781684
105	3	435	1.815234655621408
105	4	217	1.3330159692720334
105	5	282	1.5152433138367132
105	6	71	2.3371117820202465
105	7	11	3.83233642578125
106	0	423	2.6236243281804077
106	1	390	1.3909234462640225
106	2	63	4.907634432353671
106	3	101	2.0754130146290994
106	4	63	0.5313310774545821
106	5	11	3.8963064713911577
107	0	303	2.9950509150036098
107	1	247	1.9297258014138412
107	2	59	2.5640853623212396
107	3	86	3.966396597928779
107	4	64	2.289675712585449
107	5	1294	3.5039393618081047
107	6	1144	0.779186088722069
107	7	12	3.1090736389160156
108	0	413	3.037453122635442
108	1	2018	2.478117595933474
108	2	374	1.960293530142881
108	3	6080	2.0075866297671667
108	4	634	1.9071256715792586
108	5	1286	1.1098493751063132
108	6	280	1.5694325038364956
108	7	4832	1.9622133772894246
108	8	360	1.4535363091362847
108	9	14	3.1492745535714284
109	0	416	3.024129133958083
109	1	784	1.8333743348413585
109	2	71	2.055694150253081
109	3	338	1.851840228018676
109	4	1362	2.3376207169632206
109	5	663	1.3975083479154884
109	6	120	1.1180519104003905
109	7	436	0.41964515196074037
109	8	1423	1.4393674913461327
109	9	608	1.1676953968248869
110	0	440	2.6573647238991476
110	1	546	1.6358823671445741
110	2	19	6.6878509521484375
