model	subset	seed	position	c_begin	c_end	strategy	layer_range	gamma	w	step_acc_val@1	agent_acc_val@1	step_acc_val@3	agent_acc_val@3	step_acc_test@1	agent_acc_test@1	step_acc_test@3	agent_acc_test@3
qwen3.5-9b	wikimqa	19	act/15	1	3	backprop	4-6	0.1	1	0.46938775510204084	0.7142857142857143	0.673469387755102	0.8843537414965986	0.5040871934604905	0.7002724795640327	0.7275204359673024	0.8365122615803815
qwen3.5-9b	wikimqa	19	act/15	1	3	backprop	6-8	0.2	1	0.4897959183673469	0.7346938775510204	0.6870748299319728	0.8775510204081632	0.5040871934604905	0.6893732970027248	0.7275204359673024	0.8365122615803815
qwen3.5-9b	wikimqa	17	act/15	1	3	succ-near	0-2	0.1	1	0.5034013605442177	0.7210884353741497	0.7278911564625851	0.8571428571428571	0.5013623978201635	0.7084468664850136	0.7029972752043597	0.8446866485013624
qwen3.5-9b	wikimqa	17	act/15	1	3	succ-near	2-4	0.1	1	0.5034013605442177	0.7210884353741497	0.7278911564625851	0.8571428571428571	0.5013623978201635	0.7084468664850136	0.7029972752043597	0.8446866485013624
qwen3.5-9b	wikimqa	17	act/15	1	3	succ-near	4-6	0.1	1	0.5034013605442177	0.7210884353741497	0.7278911564625851	0.8571428571428571	0.5013623978201635	0.7084468664850136	0.7029972752043597	0.8446866485013624
qwen3.5-9b	wikimqa	17	act/15	1	3	succ-near	6-8	0.1	1	0.5034013605442177	0.7210884353741497	0.7278911564625851	0.8571428571428571	0.5013623978201635	0.7084468664850136	0.7029972752043597	0.8446866485013624
qwen3.5-9b	wikimqa	18	act/15	1	3	backprop	0-2	0.2	1	0.4557823129251701	0.7074829931972789	0.673469387755102	0.8163265306122449	0.5013623978201635	0.6975476839237057	0.6784741144414169	0.7956403269754768
qwen3.5-9b	wikimqa	18	act/15	1	3	succ-near	0-2	0.1	1	0.47619047619047616	0.6938775510204082	0.673469387755102	0.8231292517006803	0.5013623978201635	0.6920980926430518	0.6975476839237057	0.8256130790190735
qwen3.5-9b	wikimqa	18	act/15	1	3	backprop	0-2	0.2	2	0.43537414965986393	0.7006802721088435	0.6462585034013606	0.8095238095238095	0.5013623978201635	0.6975476839237057	0.670299727520436	0.7929155313351499
qwen3.5-9b	wikimqa	18	act/15	1	3	backprop	2-4	0.1	1	0.48299319727891155	0.7074829931972789	0.673469387755102	0.8095238095238095	0.5013623978201635	0.6893732970027248	0.6866485013623979	0.8010899182561307
qwen3.5-9b	wikimqa	18	act/15	1	3	backprop	2-4	0.2	1	0.4557823129251701	0.7074829931972789	0.6938775510204082	0.8163265306122449	0.5013623978201635	0.6948228882833788	0.6893732970027248	0.8010899182561307
qwen3.5-9b	wikimqa	18	act/15	1	3	succ-near	2-4	0.1	1	0.47619047619047616	0.6938775510204082	0.673469387755102	0.8231292517006803	0.5013623978201635	0.6920980926430518	0.6975476839237057	0.8256130790190735
qwen3.5-9b	wikimqa	18	act/15	1	3	backprop	4-6	0.1	1	0.46938775510204084	0.7006802721088435	0.6666666666666666	0.8095238095238095	0.5013623978201635	0.6920980926430518	0.6975476839237057	0.8065395095367848
qwen3.5-9b	wikimqa	18	act/15	1	3	succ-near	4-6	0.1	1	0.47619047619047616	0.6938775510204082	0.673469387755102	0.8231292517006803	0.5013623978201635	0.6920980926430518	0.6975476839237057	0.8256130790190735
qwen3.5-9b	wikimqa	18	act/15	1	3	succ-near	6-8	0.1	1	0.47619047619047616	0.6938775510204082	0.673469387755102	0.8231292517006803	0.5013623978201635	0.6920980926430518	0.6975476839237057	0.8256130790190735
qwen3.5-9b	wikimqa	19	act/15	1	3	backprop	0-2	0.2	1	0.4897959183673469	0.7210884353741497	0.673469387755102	0.8639455782312925	0.5013623978201635	0.6975476839237057	0.7138964577656676	0.8283378746594006
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-near	0-2	0.1	1	0.46938775510204084	0.7142857142857143	0.6598639455782312	0.891156462585034	0.5013623978201635	0.7002724795640327	0.7329700272479565	0.8528610354223434
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-strong	0-2	0.1	5	0.4489795918367347	0.7142857142857143	0.6462585034013606	0.891156462585034	0.5013623978201635	0.7029972752043597	0.7111716621253406	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-near	2-4	0.1	1	0.46938775510204084	0.7142857142857143	0.6598639455782312	0.891156462585034	0.5013623978201635	0.7002724795640327	0.7329700272479565	0.8528610354223434
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-strong	2-4	0.1	4	0.4489795918367347	0.7142857142857143	0.6462585034013606	0.8843537414965986	0.5013623978201635	0.7029972752043597	0.7111716621253406	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-strong	2-4	0.1	5	0.4489795918367347	0.7074829931972789	0.6462585034013606	0.891156462585034	0.5013623978201635	0.7029972752043597	0.7084468664850136	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-near	4-6	0.1	1	0.46938775510204084	0.7142857142857143	0.6598639455782312	0.891156462585034	0.5013623978201635	0.7002724795640327	0.7329700272479565	0.8528610354223434
qwen3.5-9b	wikimqa	19	act/15	1	3	backprop	4-6	0.1	2	0.46938775510204084	0.7142857142857143	0.6530612244897959	0.8843537414965986	0.5013623978201635	0.7029972752043597	0.7220708446866485	0.8392370572207084
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-near	6-8	0.1	1	0.46938775510204084	0.7142857142857143	0.6598639455782312	0.891156462585034	0.5013623978201635	0.7002724795640327	0.7329700272479565	0.8528610354223434
qwen3.5-9b	wikimqa	19	act/15	1	3	backprop	6-8	0.1	3	0.4557823129251701	0.7074829931972789	0.6666666666666666	0.8843537414965986	0.5013623978201635	0.7002724795640327	0.7247956403269755	0.8365122615803815
qwen3.5-9b	wikimqa	17	act/15	1	3	backprop	0-2	0.1	1	0.4965986394557823	0.7210884353741497	0.7278911564625851	0.8435374149659864	0.4986376021798365	0.7084468664850136	0.6948228882833788	0.8228882833787466
qwen3.5-9b	wikimqa	17	act/15	1	3	backprop	6-8	0.1	1	0.5102040816326531	0.7210884353741497	0.7278911564625851	0.8435374149659864	0.4986376021798365	0.7111716621253406	0.7002724795640327	0.8256130790190735
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-strong	0-2	0.1	1	0.4557823129251701	0.7142857142857143	0.6326530612244898	0.8843537414965986	0.4986376021798365	0.7002724795640327	0.7002724795640327	0.8310626702997275
qwen3.5-9b	wikimqa	19	act/15	1	3	backprop	0-2	0.2	2	0.48299319727891155	0.7278911564625851	0.6530612244897959	0.8571428571428571	0.4986376021798365	0.6948228882833788	0.7002724795640327	0.8174386920980926
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-near	0-2	0.1	2	0.4489795918367347	0.7074829931972789	0.6190476190476191	0.891156462585034	0.4986376021798365	0.7002724795640327	0.7138964577656676	0.8365122615803815
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-strong	0-2	0.1	4	0.4489795918367347	0.7142857142857143	0.6462585034013606	0.8843537414965986	0.4986376021798365	0.7029972752043597	0.7111716621253406	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-near	0-2	0.1	4	0.4489795918367347	0.7142857142857143	0.6394557823129252	0.891156462585034	0.4986376021798365	0.7002724795640327	0.7138964577656676	0.8365122615803815
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-near	0-2	0.1	5	0.4489795918367347	0.7074829931972789	0.6394557823129252	0.891156462585034	0.4986376021798365	0.7002724795640327	0.7166212534059946	0.8365122615803815
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-strong	2-4	0.1	1	0.4557823129251701	0.7142857142857143	0.6394557823129252	0.8843537414965986	0.4986376021798365	0.7002724795640327	0.7029972752043597	0.8310626702997275
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-near	2-4	0.1	2	0.4489795918367347	0.7074829931972789	0.6190476190476191	0.891156462585034	0.4986376021798365	0.7002724795640327	0.7138964577656676	0.8365122615803815
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-strong	2-4	0.1	3	0.4489795918367347	0.7074829931972789	0.6462585034013606	0.8843537414965986	0.4986376021798365	0.7029972752043597	0.7084468664850136	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-near	2-4	0.1	4	0.4489795918367347	0.7142857142857143	0.6394557823129252	0.891156462585034	0.4986376021798365	0.7002724795640327	0.7111716621253406	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-near	2-4	0.1	5	0.4489795918367347	0.7074829931972789	0.6394557823129252	0.891156462585034	0.4986376021798365	0.7002724795640327	0.7166212534059946	0.8365122615803815
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-strong	4-6	0.1	1	0.4557823129251701	0.7006802721088435	0.6326530612244898	0.8843537414965986	0.4986376021798365	0.7002724795640327	0.7029972752043597	0.8310626702997275
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-strong	4-6	0.1	2	0.4489795918367347	0.7006802721088435	0.6394557823129252	0.8843537414965986	0.4986376021798365	0.7002724795640327	0.7057220708446866	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-near	4-6	0.1	2	0.4489795918367347	0.7142857142857143	0.6190476190476191	0.891156462585034	0.4986376021798365	0.7002724795640327	0.7084468664850136	0.8365122615803815
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-near	4-6	0.1	3	0.4489795918367347	0.7074829931972789	0.6462585034013606	0.891156462585034	0.4986376021798365	0.7029972752043597	0.7111716621253406	0.8365122615803815
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-near	4-6	0.1	4	0.4489795918367347	0.7142857142857143	0.6326530612244898	0.891156462585034	0.4986376021798365	0.7002724795640327	0.7057220708446866	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-strong	4-6	0.1	5	0.4489795918367347	0.7142857142857143	0.6462585034013606	0.8843537414965986	0.4986376021798365	0.7029972752043597	0.7057220708446866	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-near	4-6	0.1	5	0.4489795918367347	0.7142857142857143	0.6326530612244898	0.891156462585034	0.4986376021798365	0.7002724795640327	0.7057220708446866	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-near	6-8	0.1	2	0.4489795918367347	0.7142857142857143	0.6190476190476191	0.891156462585034	0.4986376021798365	0.7002724795640327	0.7084468664850136	0.8365122615803815
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-near	6-8	0.1	3	0.4489795918367347	0.7074829931972789	0.6462585034013606	0.891156462585034	0.4986376021798365	0.7002724795640327	0.7111716621253406	0.8365122615803815
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-strong	6-8	0.1	4	0.4489795918367347	0.7074829931972789	0.6462585034013606	0.8843537414965986	0.4986376021798365	0.7029972752043597	0.7057220708446866	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-near	6-8	0.1	4	0.4489795918367347	0.7142857142857143	0.6326530612244898	0.891156462585034	0.4986376021798365	0.7002724795640327	0.7057220708446866	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-strong	6-8	0.1	5	0.4489795918367347	0.7142857142857143	0.6394557823129252	0.8843537414965986	0.4986376021798365	0.7029972752043597	0.7111716621253406	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-near	6-8	0.1	5	0.4489795918367347	0.7142857142857143	0.6394557823129252	0.891156462585034	0.4986376021798365	0.7002724795640327	0.7084468664850136	0.8365122615803815
qwen3.5-9b	wikimqa	19	act/15	1	3	base	-	0.0	-	0.4557823129251701	0.7142857142857143	0.6530612244897959	0.891156462585034	0.49591280653950953	0.7002724795640327	0.7002724795640327	0.8337874659400545
qwen3.5-9b	wikimqa	17	act/15	1	3	backprop	2-4	0.1	1	0.4965986394557823	0.7210884353741497	0.7278911564625851	0.8435374149659864	0.49591280653950953	0.7002724795640327	0.7002724795640327	0.8283378746594006
qwen3.5-9b	wikimqa	17	act/15	1	3	backprop	4-6	0.1	1	0.4965986394557823	0.7074829931972789	0.7278911564625851	0.8435374149659864	0.49591280653950953	0.7084468664850136	0.6948228882833788	0.8256130790190735
qwen3.5-9b	wikimqa	18	act/15	1	3	backprop	4-6	0.2	1	0.4557823129251701	0.7006802721088435	0.6870748299319728	0.8231292517006803	0.49591280653950953	0.6893732970027248	0.6948228882833788	0.8174386920980926
qwen3.5-9b	wikimqa	18	act/15	1	3	backprop	6-8	0.1	2	0.47619047619047616	0.7142857142857143	0.673469387755102	0.8163265306122449	0.49591280653950953	0.6948228882833788	0.6893732970027248	0.8010899182561307
qwen3.5-9b	wikimqa	19	act/15	1	3	backprop	0-2	0.0	1	0.4557823129251701	0.7142857142857143	0.6530612244897959	0.891156462585034	0.49591280653950953	0.7002724795640327	0.7002724795640327	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-strong	0-2	0.0	1	0.4557823129251701	0.7142857142857143	0.6530612244897959	0.891156462585034	0.49591280653950953	0.7002724795640327	0.7002724795640327	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-near	0-2	0.0	1	0.4557823129251701	0.7142857142857143	0.6530612244897959	0.891156462585034	0.49591280653950953	0.7002724795640327	0.7002724795640327	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	backprop	0-2	0.0	2	0.4557823129251701	0.7142857142857143	0.6530612244897959	0.891156462585034	0.49591280653950953	0.7002724795640327	0.7002724795640327	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-strong	0-2	0.0	2	0.4557823129251701	0.7142857142857143	0.6530612244897959	0.891156462585034	0.49591280653950953	0.7002724795640327	0.7002724795640327	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-strong	0-2	0.1	2	0.4489795918367347	0.7074829931972789	0.6394557823129252	0.8843537414965986	0.49591280653950953	0.7029972752043597	0.7029972752043597	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-near	0-2	0.0	2	0.4557823129251701	0.7142857142857143	0.6530612244897959	0.891156462585034	0.49591280653950953	0.7002724795640327	0.7002724795640327	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	backprop	0-2	0.0	3	0.4557823129251701	0.7142857142857143	0.6530612244897959	0.891156462585034	0.49591280653950953	0.7002724795640327	0.7002724795640327	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	backprop	0-2	0.1	3	0.4557823129251701	0.7142857142857143	0.6530612244897959	0.8843537414965986	0.49591280653950953	0.6975476839237057	0.7111716621253406	0.8310626702997275
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-strong	0-2	0.0	3	0.4557823129251701	0.7142857142857143	0.6530612244897959	0.891156462585034	0.49591280653950953	0.7002724795640327	0.7002724795640327	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-strong	0-2	0.1	3	0.4489795918367347	0.7142857142857143	0.6462585034013606	0.8843537414965986	0.49591280653950953	0.7029972752043597	0.7166212534059946	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-near	0-2	0.0	3	0.4557823129251701	0.7142857142857143	0.6530612244897959	0.891156462585034	0.49591280653950953	0.7002724795640327	0.7002724795640327	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-near	0-2	0.1	3	0.4557823129251701	0.7074829931972789	0.6462585034013606	0.891156462585034	0.49591280653950953	0.6975476839237057	0.7166212534059946	0.8365122615803815
qwen3.5-9b	wikimqa	19	act/15	1	3	backprop	0-2	0.0	4	0.4557823129251701	0.7142857142857143	0.6530612244897959	0.891156462585034	0.49591280653950953	0.7002724795640327	0.7002724795640327	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-strong	0-2	0.0	4	0.4557823129251701	0.7142857142857143	0.6530612244897959	0.891156462585034	0.49591280653950953	0.7002724795640327	0.7002724795640327	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-near	0-2	0.0	4	0.4557823129251701	0.7142857142857143	0.6530612244897959	0.891156462585034	0.49591280653950953	0.7002724795640327	0.7002724795640327	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	backprop	0-2	0.0	5	0.4557823129251701	0.7142857142857143	0.6530612244897959	0.891156462585034	0.49591280653950953	0.7002724795640327	0.7002724795640327	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-strong	0-2	0.0	5	0.4557823129251701	0.7142857142857143	0.6530612244897959	0.891156462585034	0.49591280653950953	0.7002724795640327	0.7002724795640327	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-near	0-2	0.0	5	0.4557823129251701	0.7142857142857143	0.6530612244897959	0.891156462585034	0.49591280653950953	0.7002724795640327	0.7002724795640327	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	backprop	0-2	0.0	all	0.4557823129251701	0.7142857142857143	0.6530612244897959	0.891156462585034	0.49591280653950953	0.7002724795640327	0.7002724795640327	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-strong	0-2	0.0	all	0.4557823129251701	0.7142857142857143	0.6530612244897959	0.891156462585034	0.49591280653950953	0.7002724795640327	0.7002724795640327	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-near	0-2	0.0	all	0.4557823129251701	0.7142857142857143	0.6530612244897959	0.891156462585034	0.49591280653950953	0.7002724795640327	0.7002724795640327	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	backprop	2-4	0.0	1	0.4557823129251701	0.7142857142857143	0.6530612244897959	0.891156462585034	0.49591280653950953	0.7002724795640327	0.7002724795640327	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	backprop	2-4	0.2	1	0.4897959183673469	0.7278911564625851	0.6666666666666666	0.8775510204081632	0.49591280653950953	0.6866485013623979	0.7384196185286104	0.8365122615803815
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-strong	2-4	0.0	1	0.4557823129251701	0.7142857142857143	0.6530612244897959	0.891156462585034	0.49591280653950953	0.7002724795640327	0.7002724795640327	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-near	2-4	0.0	1	0.4557823129251701	0.7142857142857143	0.6530612244897959	0.891156462585034	0.49591280653950953	0.7002724795640327	0.7002724795640327	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	backprop	2-4	0.0	2	0.4557823129251701	0.7142857142857143	0.6530612244897959	0.891156462585034	0.49591280653950953	0.7002724795640327	0.7002724795640327	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	backprop	2-4	0.1	2	0.46258503401360546	0.7074829931972789	0.6802721088435374	0.891156462585034	0.49591280653950953	0.6975476839237057	0.7329700272479565	0.8365122615803815
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-strong	2-4	0.0	2	0.4557823129251701	0.7142857142857143	0.6530612244897959	0.891156462585034	0.49591280653950953	0.7002724795640327	0.7002724795640327	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-strong	2-4	0.1	2	0.4489795918367347	0.7006802721088435	0.6326530612244898	0.8843537414965986	0.49591280653950953	0.7029972752043597	0.7057220708446866	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-near	2-4	0.0	2	0.4557823129251701	0.7142857142857143	0.6530612244897959	0.891156462585034	0.49591280653950953	0.7002724795640327	0.7002724795640327	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	backprop	2-4	0.0	3	0.4557823129251701	0.7142857142857143	0.6530612244897959	0.891156462585034	0.49591280653950953	0.7002724795640327	0.7002724795640327	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-strong	2-4	0.0	3	0.4557823129251701	0.7142857142857143	0.6530612244897959	0.891156462585034	0.49591280653950953	0.7002724795640327	0.7002724795640327	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-near	2-4	0.0	3	0.4557823129251701	0.7142857142857143	0.6530612244897959	0.891156462585034	0.49591280653950953	0.7002724795640327	0.7002724795640327	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-near	2-4	0.1	3	0.4489795918367347	0.7074829931972789	0.6462585034013606	0.891156462585034	0.49591280653950953	0.6975476839237057	0.7166212534059946	0.8365122615803815
qwen3.5-9b	wikimqa	19	act/15	1	3	backprop	2-4	0.0	4	0.4557823129251701	0.7142857142857143	0.6530612244897959	0.891156462585034	0.49591280653950953	0.7002724795640327	0.7002724795640327	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-strong	2-4	0.0	4	0.4557823129251701	0.7142857142857143	0.6530612244897959	0.891156462585034	0.49591280653950953	0.7002724795640327	0.7002724795640327	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-near	2-4	0.0	4	0.4557823129251701	0.7142857142857143	0.6530612244897959	0.891156462585034	0.49591280653950953	0.7002724795640327	0.7002724795640327	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	backprop	2-4	0.0	5	0.4557823129251701	0.7142857142857143	0.6530612244897959	0.891156462585034	0.49591280653950953	0.7002724795640327	0.7002724795640327	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-strong	2-4	0.0	5	0.4557823129251701	0.7142857142857143	0.6530612244897959	0.891156462585034	0.49591280653950953	0.7002724795640327	0.7002724795640327	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-near	2-4	0.0	5	0.4557823129251701	0.7142857142857143	0.6530612244897959	0.891156462585034	0.49591280653950953	0.7002724795640327	0.7002724795640327	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	backprop	2-4	0.0	all	0.4557823129251701	0.7142857142857143	0.6530612244897959	0.891156462585034	0.49591280653950953	0.7002724795640327	0.7002724795640327	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	backprop	2-4	0.1	all	0.4489795918367347	0.7074829931972789	0.6326530612244898	0.891156462585034	0.49591280653950953	0.7029972752043597	0.7138964577656676	0.8365122615803815
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-strong	2-4	0.0	all	0.4557823129251701	0.7142857142857143	0.6530612244897959	0.891156462585034	0.49591280653950953	0.7002724795640327	0.7002724795640327	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-strong	2-4	0.1	all	0.4489795918367347	0.7074829931972789	0.6326530612244898	0.891156462585034	0.49591280653950953	0.7029972752043597	0.7138964577656676	0.8365122615803815
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-near	2-4	0.0	all	0.4557823129251701	0.7142857142857143	0.6530612244897959	0.891156462585034	0.49591280653950953	0.7002724795640327	0.7002724795640327	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-near	2-4	0.1	all	0.4489795918367347	0.7074829931972789	0.6326530612244898	0.891156462585034	0.49591280653950953	0.7029972752043597	0.7138964577656676	0.8365122615803815
qwen3.5-9b	wikimqa	19	act/15	1	3	backprop	4-6	0.0	1	0.4557823129251701	0.7142857142857143	0.6530612244897959	0.891156462585034	0.49591280653950953	0.7002724795640327	0.7002724795640327	0.8337874659400545
qwen3.5-9b	wikimqa	19	act/15	1	3	succ-strong	4-6	0.0	1	0.4557823129251701	0.7142857142857143	0.6530612244897959	0.891156462585034	0.49591280653950953	0.7002724795640327	0.7002724795640327	0.8337874659400545
