strategy	position	pooling	method	c_begin	c_end	centered	weighted	threshold	seed	sel_by	source	layer_range	gamma	w	orient	undisc_step_acc_val	undisc_agent_acc_val	undisc_step_acc_test	undisc_agent_acc_test	disc_step_acc_val	disc_agent_acc_val	disc_step_acc_test	disc_agent_acc_test
svd	act/15	mean	proj	5	10	False	False		1	val	correct-full/magentic	16-24	0.5	all	inverse	0.30952380952380953	0.5714285714285714	0.16279069767441862	0.6511627906976745	0.2619047619047619	0.42857142857142855	0.16279069767441862	0.6046511627906976
svd	act/15	mean	proj	5	10	False	False		1	val	correct-full/magentic	24-32	0.0	all	inverse	0.30952380952380953	0.5714285714285714	0.16279069767441862	0.6511627906976745	0.30952380952380953	0.5714285714285714	0.16279069767441862	0.6511627906976745
svd	act/15	mean	proj	5	10	False	False		1	val	correct-full/magentic	24-32	0.5	all	inverse	0.30952380952380953	0.5714285714285714	0.16279069767441862	0.6511627906976745	0.2619047619047619	0.42857142857142855	0.16279069767441862	0.6046511627906976
svd	act/15	mean	proj	5	10	False	False		1	val	correct-full/magentic	0-8	0.0	all	sigmoid	0.30952380952380953	0.5714285714285714	0.16279069767441862	0.6511627906976745	0.30952380952380953	0.5714285714285714	0.16279069767441862	0.6511627906976745
svd	act/15	mean	proj	5	10	False	False		1	val	correct-full/magentic	0-8	0.5	all	sigmoid	0.30952380952380953	0.5714285714285714	0.16279069767441862	0.6511627906976745	0.07142857142857142	0.19047619047619047	0.06976744186046512	0.16279069767441862
svd	act/15	mean	proj	5	10	False	False		1	val	correct-full/magentic	8-16	0.0	all	sigmoid	0.30952380952380953	0.5714285714285714	0.16279069767441862	0.6511627906976745	0.30952380952380953	0.5714285714285714	0.16279069767441862	0.6511627906976745
svd	act/15	mean	proj	5	10	False	False		1	val	correct-full/magentic	8-16	0.5	all	sigmoid	0.30952380952380953	0.5714285714285714	0.16279069767441862	0.6511627906976745	0.07142857142857142	0.19047619047619047	0.06976744186046512	0.16279069767441862
svd	act/15	mean	proj	5	10	False	False		1	val	correct-full/magentic	16-24	0.0	all	sigmoid	0.30952380952380953	0.5714285714285714	0.16279069767441862	0.6511627906976745	0.30952380952380953	0.5714285714285714	0.16279069767441862	0.6511627906976745
svd	act/15	mean	proj	5	10	False	False		1	val	correct-full/magentic	16-24	0.5	all	sigmoid	0.30952380952380953	0.5714285714285714	0.16279069767441862	0.6511627906976745	0.07142857142857142	0.19047619047619047	0.06976744186046512	0.16279069767441862
svd	act/15	mean	proj	5	10	False	False		1	val	correct-full/magentic	24-32	0.0	all	sigmoid	0.30952380952380953	0.5714285714285714	0.16279069767441862	0.6511627906976745	0.30952380952380953	0.5714285714285714	0.16279069767441862	0.6511627906976745
svd	act/15	mean	proj	5	10	False	False		1	val	correct-full/magentic	24-32	0.5	all	sigmoid	0.30952380952380953	0.5714285714285714	0.16279069767441862	0.6511627906976745	0.07142857142857142	0.19047619047619047	0.06976744186046512	0.16279069767441862
svd	act/15	mean	proj	5	8	True	False		1	test	correct-full/magentic	0-8	0.0	all	negate	0.16666666666666666	0.5714285714285714	0.32558139534883723	0.6511627906976745	0.16666666666666666	0.5714285714285714	0.32558139534883723	0.6511627906976745
svd	act/15	mean	proj	5	8	True	False		1	test	correct-full/magentic	0-8	0.5	all	negate	0.16666666666666666	0.5714285714285714	0.32558139534883723	0.6511627906976745	0.21428571428571427	0.4523809523809524	0.32558139534883723	0.5813953488372093
svd	act/15	mean	proj	5	8	True	False		1	test	correct-full/magentic	8-16	0.0	all	negate	0.16666666666666666	0.5714285714285714	0.32558139534883723	0.6511627906976745	0.16666666666666666	0.5714285714285714	0.32558139534883723	0.6511627906976745
svd	act/15	mean	proj	5	8	True	False		1	test	correct-full/magentic	8-16	0.5	all	negate	0.16666666666666666	0.5714285714285714	0.32558139534883723	0.6511627906976745	0.19047619047619047	0.47619047619047616	0.27906976744186046	0.5813953488372093
svd	act/15	mean	proj	5	8	True	False		1	test	correct-full/magentic	16-24	0.0	all	negate	0.16666666666666666	0.5714285714285714	0.32558139534883723	0.6511627906976745	0.16666666666666666	0.5714285714285714	0.32558139534883723	0.6511627906976745
svd	act/15	mean	proj	5	8	True	False		1	test	correct-full/magentic	16-24	0.5	all	negate	0.16666666666666666	0.5714285714285714	0.32558139534883723	0.6511627906976745	0.19047619047619047	0.47619047619047616	0.27906976744186046	0.5813953488372093
svd	act/15	mean	proj	5	8	True	False		1	test	correct-full/magentic	24-32	0.0	all	negate	0.16666666666666666	0.5714285714285714	0.32558139534883723	0.6511627906976745	0.16666666666666666	0.5714285714285714	0.32558139534883723	0.6511627906976745
svd	act/15	mean	proj	5	8	True	False		1	test	correct-full/magentic	24-32	0.5	all	negate	0.16666666666666666	0.5714285714285714	0.32558139534883723	0.6511627906976745	0.19047619047619047	0.47619047619047616	0.32558139534883723	0.6046511627906976
svd	act/15	mean	proj	5	8	True	False		1	test	correct-full/magentic	0-8	0.0	all	inverse	0.16666666666666666	0.5714285714285714	0.32558139534883723	0.6511627906976745	0.16666666666666666	0.5714285714285714	0.32558139534883723	0.6511627906976745
svd	act/15	mean	proj	5	8	True	False		1	test	correct-full/magentic	0-8	0.5	all	inverse	0.16666666666666666	0.5714285714285714	0.32558139534883723	0.6511627906976745	0.21428571428571427	0.5476190476190477	0.3023255813953488	0.627906976744186
svd	act/15	mean	proj	5	8	True	False		1	test	correct-full/magentic	8-16	0.0	all	inverse	0.16666666666666666	0.5714285714285714	0.32558139534883723	0.6511627906976745	0.16666666666666666	0.5714285714285714	0.32558139534883723	0.6511627906976745
svd	act/15	mean	proj	5	8	True	False		1	test	correct-full/magentic	8-16	0.5	all	inverse	0.16666666666666666	0.5714285714285714	0.32558139534883723	0.6511627906976745	0.23809523809523808	0.5476190476190477	0.3023255813953488	0.6046511627906976
svd	act/15	mean	proj	5	8	True	False		1	test	correct-full/magentic	16-24	0.0	all	inverse	0.16666666666666666	0.5714285714285714	0.32558139534883723	0.6511627906976745	0.16666666666666666	0.5714285714285714	0.32558139534883723	0.6511627906976745
svd	act/15	mean	proj	5	8	True	False		1	test	correct-full/magentic	16-24	0.5	all	inverse	0.16666666666666666	0.5714285714285714	0.32558139534883723	0.6511627906976745	0.23809523809523808	0.5476190476190477	0.3023255813953488	0.6046511627906976
svd	act/15	mean	proj	5	8	True	False		1	test	correct-full/magentic	24-32	0.0	all	inverse	0.16666666666666666	0.5714285714285714	0.32558139534883723	0.6511627906976745	0.16666666666666666	0.5714285714285714	0.32558139534883723	0.6511627906976745
svd	act/15	mean	proj	5	8	True	False		1	test	correct-full/magentic	24-32	0.5	all	inverse	0.16666666666666666	0.5714285714285714	0.32558139534883723	0.6511627906976745	0.23809523809523808	0.5476190476190477	0.3023255813953488	0.6046511627906976
svd	act/15	mean	proj	5	8	True	False		1	test	correct-full/magentic	0-8	0.0	all	sigmoid	0.16666666666666666	0.5714285714285714	0.32558139534883723	0.6511627906976745	0.16666666666666666	0.5714285714285714	0.32558139534883723	0.6511627906976745
svd	act/15	mean	proj	5	8	True	False		1	test	correct-full/magentic	0-8	0.5	all	sigmoid	0.16666666666666666	0.5714285714285714	0.32558139534883723	0.6511627906976745	0.07142857142857142	0.19047619047619047	0.06976744186046512	0.16279069767441862
svd	act/15	mean	proj	5	8	True	False		1	test	correct-full/magentic	8-16	0.0	all	sigmoid	0.16666666666666666	0.5714285714285714	0.32558139534883723	0.6511627906976745	0.16666666666666666	0.5714285714285714	0.32558139534883723	0.6511627906976745
svd	act/15	mean	proj	5	8	True	False		1	test	correct-full/magentic	8-16	0.5	all	sigmoid	0.16666666666666666	0.5714285714285714	0.32558139534883723	0.6511627906976745	0.07142857142857142	0.19047619047619047	0.06976744186046512	0.16279069767441862
svd	act/15	mean	proj	5	8	True	False		1	test	correct-full/magentic	16-24	0.0	all	sigmoid	0.16666666666666666	0.5714285714285714	0.32558139534883723	0.6511627906976745	0.16666666666666666	0.5714285714285714	0.32558139534883723	0.6511627906976745
svd	act/15	mean	proj	5	8	True	False		1	test	correct-full/magentic	16-24	0.5	all	sigmoid	0.16666666666666666	0.5714285714285714	0.32558139534883723	0.6511627906976745	0.07142857142857142	0.19047619047619047	0.06976744186046512	0.16279069767441862
svd	act/15	mean	proj	5	8	True	False		1	test	correct-full/magentic	24-32	0.0	all	sigmoid	0.16666666666666666	0.5714285714285714	0.32558139534883723	0.6511627906976745	0.16666666666666666	0.5714285714285714	0.32558139534883723	0.6511627906976745
svd	act/15	mean	proj	5	8	True	False		1	test	correct-full/magentic	24-32	0.5	all	sigmoid	0.16666666666666666	0.5714285714285714	0.32558139534883723	0.6511627906976745	0.07142857142857142	0.19047619047619047	0.06976744186046512	0.16279069767441862
