position	pooling	method	c_begin	c_end	centered	weighted	direction	k	step_acc_val	agent_acc_val	step_acc_test	agent_acc_test
act/31_normed	last	proj	9	13	True	True	asc	1	0.08888888888888889	0.6	0.13043478260869565	0.6304347826086957
act/31_normed	last	proj	9	13	True	False	asc	1	0.08888888888888889	0.6	0.13043478260869565	0.6304347826086957
act/19	last	proj	9	10	False	True	asc	1	0.06666666666666667	0.5777777777777777	0.13043478260869565	0.6521739130434783
act/31_normed	last	proj	9	14	True	False	asc	1	0.06666666666666667	0.6888888888888889	0.13043478260869565	0.5869565217391305
act/31_normed	last	proj	2	9	False	True	asc	1	0.044444444444444446	0.5777777777777777	0.13043478260869565	0.5652173913043478
act/31_normed	last	proj	2	8	False	False	asc	1	0.022222222222222223	0.5333333333333333	0.13043478260869565	0.5434782608695652
act/31_normed	last	proj	2	8	False	True	asc	1	0.044444444444444446	0.6444444444444445	0.13043478260869565	0.5652173913043478
act/31_normed	last	proj	10	12	False	True	asc	1	0.044444444444444446	0.7111111111111111	0.13043478260869565	0.6739130434782609
act/31_normed	last	proj	3	8	False	False	asc	1	0.0	0.4888888888888889	0.13043478260869565	0.5434782608695652
act/3	last	proj	9	13	True	True	asc	1	0.06666666666666667	0.5333333333333333	0.13043478260869565	0.5652173913043478
act/3	last	proj	9	13	True	False	asc	1	0.06666666666666667	0.5111111111111111	0.13043478260869565	0.5652173913043478
act/31_normed	last	proj	3	8	False	True	asc	1	0.022222222222222223	0.5111111111111111	0.13043478260869565	0.5434782608695652
act/31_normed	last	proj	10	15	False	True	asc	1	0.022222222222222223	0.7555555555555555	0.13043478260869565	0.6086956521739131
act/31	last	proj	2	3	True	False	asc	1	0.06666666666666667	0.6222222222222222	0.13043478260869565	0.5869565217391305
act/31	last	proj	2	3	True	True	asc	1	0.06666666666666667	0.6222222222222222	0.13043478260869565	0.5869565217391305
act/31	last	proj	2	4	False	False	asc	1	0.044444444444444446	0.6666666666666666	0.13043478260869565	0.6304347826086957
act/7	last	proj	1	7	True	True	asc	1	0.022222222222222223	0.6	0.13043478260869565	0.5869565217391305
act/11	last	proj	1	17	False	False	asc	1	0.0	0.6888888888888889	0.13043478260869565	0.5869565217391305
act/31_normed	last	proj	1	14	False	True	asc	1	0.022222222222222223	0.6	0.13043478260869565	0.5
act/3	last	proj	9	16	True	True	asc	1	0.13333333333333333	0.5111111111111111	0.13043478260869565	0.5434782608695652
act/31_normed	last	proj	3	9	False	True	asc	1	0.022222222222222223	0.4888888888888889	0.13043478260869565	0.5434782608695652
act/11	last	proj	0	10	True	False	asc	1	0.044444444444444446	0.7333333333333333	0.13043478260869565	0.6086956521739131
act/19	last	proj	17	18	False	True	asc	1	0.022222222222222223	0.6888888888888889	0.13043478260869565	0.6521739130434783
act/19	last	proj	11	20	False	False	asc	1	0.044444444444444446	0.5333333333333333	0.13043478260869565	0.6956521739130435
act/3	last	proj	15	18	False	True	asc	1	0.044444444444444446	0.4444444444444444	0.13043478260869565	0.5217391304347826
act/11	last	proj	0	14	True	False	asc	1	0.022222222222222223	0.7333333333333333	0.13043478260869565	0.6086956521739131
act/11	last	proj	3	7	True	False	asc	1	0.06666666666666667	0.7555555555555555	0.13043478260869565	0.6086956521739131
act/3	last	proj	15	18	False	False	asc	1	0.044444444444444446	0.4444444444444444	0.13043478260869565	0.5217391304347826
act/3	last	proj	17	19	False	False	asc	1	0.13333333333333333	0.6444444444444445	0.13043478260869565	0.5869565217391305
act/31	last	proj	6	14	True	False	asc	1	0.06666666666666667	0.6666666666666666	0.13043478260869565	0.6086956521739131
act/31	last	proj	6	14	True	True	asc	1	0.08888888888888889	0.6444444444444445	0.13043478260869565	0.5869565217391305
act/3	last	proj	17	19	False	True	asc	1	0.13333333333333333	0.6444444444444445	0.13043478260869565	0.5869565217391305
act/19	last	proj	8	9	True	True	asc	1	0.08888888888888889	0.5777777777777777	0.13043478260869565	0.6304347826086957
act/31_normed	last	proj	3	7	True	True	asc	1	0.0	0.5111111111111111	0.13043478260869565	0.6304347826086957
act/11	last	proj	0	17	True	False	asc	1	0.0	0.7111111111111111	0.13043478260869565	0.5869565217391305
act/27	last	proj	1	9	False	True	asc	1	0.06666666666666667	0.5333333333333333	0.13043478260869565	0.717391304347826
act/31_normed	last	proj	9	17	True	True	asc	1	0.06666666666666667	0.6222222222222222	0.13043478260869565	0.6304347826086957
act/19	last	proj	8	9	True	False	asc	1	0.08888888888888889	0.5777777777777777	0.13043478260869565	0.6304347826086957
act/19	last	proj	11	19	False	False	asc	1	0.044444444444444446	0.5555555555555556	0.13043478260869565	0.6521739130434783
act/23	last	proj	1	7	False	True	asc	1	0.044444444444444446	0.4888888888888889	0.13043478260869565	0.6956521739130435
act/23	last	proj	1	5	False	False	asc	1	0.1111111111111111	0.4888888888888889	0.13043478260869565	0.6521739130434783
act/19	last	proj	14	18	False	False	asc	1	0.044444444444444446	0.6222222222222222	0.13043478260869565	0.717391304347826
act/19	last	proj	14	18	False	True	asc	1	0.044444444444444446	0.6222222222222222	0.13043478260869565	0.7391304347826086
act/11	last	proj	4	20	False	True	asc	1	0.022222222222222223	0.7111111111111111	0.13043478260869565	0.6086956521739131
act/23	last	proj	1	8	False	True	asc	1	0.06666666666666667	0.5111111111111111	0.13043478260869565	0.717391304347826
act/27	last	proj	1	16	False	True	asc	1	0.044444444444444446	0.5111111111111111	0.13043478260869565	0.717391304347826
act/11	last	proj	4	14	False	False	asc	1	0.022222222222222223	0.6666666666666666	0.13043478260869565	0.6086956521739131
act/11	last	proj	4	17	False	True	asc	1	0.022222222222222223	0.6888888888888889	0.13043478260869565	0.6521739130434783
act/11	last	proj	4	9	False	True	asc	1	0.06666666666666667	0.7777777777777778	0.13043478260869565	0.6304347826086957
act/31_normed	last	proj	1	7	True	True	asc	1	0.022222222222222223	0.5555555555555556	0.13043478260869565	0.5652173913043478
act/31_normed	last	proj	1	8	True	True	asc	1	0.022222222222222223	0.5555555555555556	0.13043478260869565	0.5434782608695652
act/31_normed	last	proj	9	18	True	False	asc	1	0.06666666666666667	0.6222222222222222	0.13043478260869565	0.6086956521739131
act/31_normed	last	proj	1	9	True	True	asc	1	0.022222222222222223	0.5555555555555556	0.13043478260869565	0.5652173913043478
act/31_normed	last	proj	9	18	True	True	asc	1	0.06666666666666667	0.6222222222222222	0.13043478260869565	0.6304347826086957
act/31_normed	last	proj	1	10	True	True	asc	1	0.0	0.4888888888888889	0.13043478260869565	0.5869565217391305
act/23	last	proj	13	14	False	False	asc	1	0.0	0.6222222222222222	0.13043478260869565	0.6956521739130435
act/23	last	proj	13	14	False	True	asc	1	0.0	0.6222222222222222	0.13043478260869565	0.6956521739130435
act/31_normed	last	proj	1	7	True	False	asc	1	0.0	0.5111111111111111	0.13043478260869565	0.5434782608695652
act/11	last	proj	4	14	False	True	asc	1	0.044444444444444446	0.7111111111111111	0.13043478260869565	0.6521739130434783
act/19	last	proj	17	18	False	False	asc	1	0.022222222222222223	0.6888888888888889	0.13043478260869565	0.6521739130434783
act/31	last	proj	6	16	True	False	asc	1	0.06666666666666667	0.6888888888888889	0.13043478260869565	0.5869565217391305
act/11	last	proj	0	7	True	False	asc	1	0.0	0.7333333333333333	0.13043478260869565	0.6304347826086957
act/11	last	proj	3	13	True	True	asc	1	0.06666666666666667	0.6666666666666666	0.13043478260869565	0.6739130434782609
act/11	last	proj	3	14	True	True	asc	1	0.044444444444444446	0.7111111111111111	0.13043478260869565	0.717391304347826
act/11	last	proj	3	14	True	False	asc	1	0.044444444444444446	0.6888888888888889	0.13043478260869565	0.6956521739130435
act/11	last	proj	1	11	True	False	asc	1	0.022222222222222223	0.6222222222222222	0.13043478260869565	0.717391304347826
act/11	last	proj	4	18	False	True	asc	1	0.022222222222222223	0.7111111111111111	0.13043478260869565	0.5869565217391305
act/11	last	proj	4	19	False	True	asc	1	0.022222222222222223	0.6888888888888889	0.13043478260869565	0.6086956521739131
act/11	last	proj	4	15	False	True	asc	1	0.044444444444444446	0.6888888888888889	0.13043478260869565	0.6521739130434783
act/31_normed	last	proj	9	16	True	True	asc	1	0.06666666666666667	0.6	0.13043478260869565	0.6304347826086957
act/19	last	proj	17	19	False	False	asc	1	0.044444444444444446	0.8	0.13043478260869565	0.6521739130434783
act/19	last	proj	17	19	False	True	asc	1	0.044444444444444446	0.8	0.13043478260869565	0.6521739130434783
act/11	last	proj	4	13	False	False	asc	1	0.06666666666666667	0.6888888888888889	0.13043478260869565	0.6521739130434783
act/31_normed	last	proj	6	15	True	False	asc	1	0.022222222222222223	0.5111111111111111	0.13043478260869565	0.6304347826086957
act/31_normed	last	proj	1	3	True	True	asc	1	0.06666666666666667	0.6444444444444445	0.13043478260869565	0.6304347826086957
act/27	last	proj	1	8	False	True	asc	1	0.06666666666666667	0.5555555555555556	0.13043478260869565	0.6739130434782609
act/27	last	proj	1	17	False	True	asc	1	0.06666666666666667	0.5111111111111111	0.13043478260869565	0.717391304347826
act/23	last	proj	11	13	True	False	asc	1	0.022222222222222223	0.4888888888888889	0.13043478260869565	0.43478260869565216
act/3	last	proj	2	10	False	True	asc	1	0.022222222222222223	0.6444444444444445	0.13043478260869565	0.5434782608695652
act/23	last	proj	11	13	True	True	asc	1	0.022222222222222223	0.4888888888888889	0.13043478260869565	0.43478260869565216
act/11	last	proj	3	13	False	False	asc	1	0.044444444444444446	0.6666666666666666	0.13043478260869565	0.6956521739130435
act/3	last	proj	2	8	False	False	asc	1	0.022222222222222223	0.6444444444444445	0.13043478260869565	0.5
act/3	last	proj	2	9	False	True	asc	1	0.022222222222222223	0.6666666666666666	0.13043478260869565	0.5434782608695652
act/31_normed	last	proj	6	15	True	True	asc	1	0.0	0.4666666666666667	0.13043478260869565	0.6739130434782609
act/3	last	proj	2	11	False	True	asc	1	0.022222222222222223	0.6444444444444445	0.13043478260869565	0.5217391304347826
act/31	last	proj	1	8	True	True	asc	1	0.022222222222222223	0.5777777777777777	0.13043478260869565	0.5434782608695652
act/19	last	proj	17	19	True	True	asc	1	0.044444444444444446	0.8222222222222222	0.13043478260869565	0.6739130434782609
act/19	last	proj	17	19	True	False	asc	1	0.044444444444444446	0.8	0.13043478260869565	0.6739130434782609
act/11	last	proj	3	18	False	False	asc	1	0.0	0.6444444444444445	0.13043478260869565	0.6086956521739131
act/23	last	proj	1	15	False	False	asc	1	0.044444444444444446	0.6	0.13043478260869565	0.5652173913043478
act/31	last	proj	1	9	True	True	asc	1	0.022222222222222223	0.5777777777777777	0.13043478260869565	0.5652173913043478
act/11	last	proj	4	16	False	True	asc	1	0.044444444444444446	0.6888888888888889	0.13043478260869565	0.6739130434782609
act/3	last	norm_l2	0	0	True	False	asc	1	0.044444444444444446	0.6	0.13043478260869565	0.5869565217391305
act/11	last	proj	0	8	True	False	asc	1	0.044444444444444446	0.7333333333333333	0.13043478260869565	0.6086956521739131
act/23	last	proj	17	20	False	True	asc	1	0.0	0.5555555555555556	0.13043478260869565	0.6521739130434783
act/11	last	proj	4	12	False	True	asc	1	0.1111111111111111	0.7111111111111111	0.13043478260869565	0.6521739130434783
act/27	last	proj	1	6	False	False	asc	1	0.022222222222222223	0.6666666666666666	0.13043478260869565	0.6739130434782609
act/27	last	proj	1	7	False	True	asc	1	0.044444444444444446	0.4666666666666667	0.13043478260869565	0.6739130434782609
act/11	last	proj	4	13	True	True	asc	1	0.044444444444444446	0.6444444444444445	0.13043478260869565	0.7391304347826086
act/31	last	proj	6	18	True	False	asc	1	0.08888888888888889	0.6666666666666666	0.13043478260869565	0.6086956521739131
act/31_normed	last	proj	7	13	True	False	asc	1	0.022222222222222223	0.6666666666666666	0.13043478260869565	0.6304347826086957
act/31	last	proj	6	18	True	True	asc	1	0.1111111111111111	0.6888888888888889	0.13043478260869565	0.5652173913043478
act/31	last	proj	6	17	True	False	asc	1	0.06666666666666667	0.6444444444444445	0.13043478260869565	0.5434782608695652
act/11	last	proj	4	11	False	False	asc	1	0.06666666666666667	0.7555555555555555	0.13043478260869565	0.6956521739130435
act/27	last	proj	1	3	False	False	asc	1	0.1111111111111111	0.4888888888888889	0.13043478260869565	0.6739130434782609
act/23	last	proj	1	3	False	False	asc	1	0.1111111111111111	0.5555555555555556	0.13043478260869565	0.6304347826086957
act/11	last	proj	4	13	True	False	asc	1	0.0	0.6222222222222222	0.13043478260869565	0.6739130434782609
act/11	last	proj	4	10	False	False	asc	1	0.08888888888888889	0.8	0.13043478260869565	0.6521739130434783
act/27	last	proj	3	5	False	False	asc	1	0.022222222222222223	0.7555555555555555	0.13043478260869565	0.6304347826086957
act/31_normed	last	proj	6	14	True	True	asc	1	0.0	0.4444444444444444	0.13043478260869565	0.6304347826086957
act/27	last	proj	1	19	False	False	asc	1	0.06666666666666667	0.6444444444444445	0.13043478260869565	0.6521739130434783
act/11	last	proj	5	6	False	False	asc	1	0.0	0.5555555555555556	0.10869565217391304	0.5869565217391305
act/11	last	proj	4	11	False	True	asc	1	0.1111111111111111	0.7777777777777778	0.10869565217391304	0.6739130434782609
act/31	last	proj	2	9	True	False	asc	1	0.0	0.5333333333333333	0.10869565217391304	0.5217391304347826
act/11	last	proj	4	6	False	False	asc	1	0.06666666666666667	0.7555555555555555	0.10869565217391304	0.6521739130434783
