position	pooling	method	c_begin	c_end	centered	weighted	direction	k	step_acc_val	agent_acc_val	step_acc_test	agent_acc_test
act/7	last	proj	0	4	True	False	asc	1	0.38240574506283664	0.725314183123878	0.40574506283662476	0.7414721723518851
act/3	last	proj	1	19	False	True	asc	1	0.39317773788150806	0.7342908438061041	0.40574506283662476	0.7468581687612208
act/7	last	proj	0	4	True	True	asc	1	0.4021543985637343	0.7145421903052065	0.40394973070017953	0.7468581687612208
act/19	last	proj	0	4	True	True	asc	1	0.3985637342908438	0.7001795332136446	0.40394973070017953	0.725314183123878
act/31	last	proj	0	6	False	True	asc	1	0.40933572710951527	0.6050269299820467	0.40394973070017953	0.6337522441651705
act/31	last	proj	2	5	False	True	asc	1	0.4111310592459605	0.6283662477558348	0.40394973070017953	0.6481149012567325
act/31_normed	last	proj	0	5	False	True	asc	1	0.4254937163375224	0.585278276481149	0.40394973070017953	0.6140035906642729
act/7	last	proj	1	9	False	True	asc	1	0.37881508078994613	0.7271095152603232	0.40394973070017953	0.7468581687612208
act/3	last	proj	0	3	True	False	asc	1	0.4111310592459605	0.6929982046678635	0.40394973070017953	0.7289048473967684
act/31_normed	last	proj	0	4	False	True	asc	1	0.42010771992818674	0.5763016157989228	0.4021543985637343	0.6122082585278277
act/31_normed	last	proj	0	6	False	True	asc	1	0.42908438061041293	0.585278276481149	0.4021543985637343	0.6050269299820467
act/7	last	proj	1	5	False	True	asc	1	0.39138240574506283	0.718132854578097	0.4021543985637343	0.7450628366247756
act/23	last	proj	0	6	False	False	asc	1	0.4111310592459605	0.5583482944344704	0.4021543985637343	0.59245960502693
act/31_normed	last	proj	1	5	True	True	asc	1	0.400359066427289	0.6337522441651705	0.4021543985637343	0.6535008976660682
act/7	last	proj	0	6	True	False	asc	1	0.3518850987432675	0.7378815080789947	0.400359066427289	0.7450628366247756
act/7	last	proj	1	8	False	True	asc	1	0.3752244165170557	0.7289048473967684	0.400359066427289	0.7468581687612208
act/31	last	proj	2	5	False	False	asc	1	0.4111310592459605	0.6337522441651705	0.400359066427289	0.651705565529623
act/31	last	proj	1	3	True	False	asc	1	0.41651705565529623	0.6678635547576302	0.3985637342908438	0.6912028725314183
act/7	last	proj	0	7	True	False	asc	1	0.3500897666068223	0.7378815080789947	0.3985637342908438	0.7432675044883303
act/7	last	proj	1	9	False	False	asc	1	0.3608617594254937	0.7414721723518851	0.3985637342908438	0.7450628366247756
act/27	last	proj	0	8	True	True	asc	1	0.400359066427289	0.7163375224416517	0.3985637342908438	0.7163375224416517
act/19	last	proj	0	5	False	False	asc	1	0.4129263913824057	0.5691202872531418	0.3985637342908438	0.5960502692998204
act/11	last	proj	1	5	False	False	asc	1	0.3859964093357271	0.7271095152603232	0.3985637342908438	0.7468581687612208
act/7	last	norm_l1	0	0	False	False	asc	1	0.36804308797127466	0.7342908438061041	0.39676840215439857	0.7360861759425493
act/31_normed	last	proj	1	5	True	False	asc	1	0.3752244165170557	0.6283662477558348	0.39676840215439857	0.6570915619389587
act/31	last	proj	0	2	True	False	asc	1	0.42190305206463197	0.5709156193895871	0.39676840215439857	0.6068222621184919
act/27	last	proj	0	7	True	True	asc	1	0.40933572710951527	0.718132854578097	0.39676840215439857	0.7163375224416517
act/31	last	proj	0	4	False	True	asc	1	0.40754039497307004	0.5942549371633752	0.39676840215439857	0.6140035906642729
act/31	last	proj	0	3	False	False	asc	1	0.40394973070017953	0.5906642728904847	0.39676840215439857	0.6104129263913824
act/7	last	proj	1	5	False	False	asc	1	0.3644524236983842	0.7271095152603232	0.39676840215439857	0.7396768402154399
act/31	last	proj	1	3	True	True	asc	1	0.414721723518851	0.6660682226211849	0.39676840215439857	0.6858168761220825
act/7	last	proj	1	7	False	True	asc	1	0.3734290843806104	0.725314183123878	0.39676840215439857	0.7468581687612208
act/15	last	proj	1	2	True	False	asc	1	0.4129263913824057	0.6283662477558348	0.39497307001795334	0.6427289048473968
act/11	last	proj	0	3	True	False	asc	1	0.39317773788150806	0.7127468581687613	0.39497307001795334	0.7378815080789947
act/7	last	proj	0	8	True	True	asc	1	0.3734290843806104	0.7217235188509874	0.39497307001795334	0.7432675044883303
act/31	last	proj	1	5	True	True	asc	1	0.38061041292639136	0.6319569120287253	0.39497307001795334	0.6570915619389587
act/15	last	proj	1	2	True	True	asc	1	0.4129263913824057	0.6283662477558348	0.39497307001795334	0.6427289048473968
act/31	last	proj	0	3	False	True	asc	1	0.40394973070017953	0.59245960502693	0.39497307001795334	0.6050269299820467
act/27	last	proj	1	6	False	False	asc	1	0.39497307001795334	0.6894075403949731	0.39497307001795334	0.7199281867145422
act/3	last	proj	2	4	False	True	asc	1	0.40394973070017953	0.6319569120287253	0.39497307001795334	0.6642728904847397
act/15	last	proj	1	4	False	False	asc	1	0.40933572710951527	0.7127468581687613	0.39317773788150806	0.7271095152603232
act/31	last	proj	0	9	False	True	asc	1	0.4021543985637343	0.5978456014362658	0.39317773788150806	0.6175942549371634
act/11	last	proj	1	5	False	True	asc	1	0.36983842010771995	0.7055655296229802	0.39317773788150806	0.7360861759425493
act/31	last	proj	1	3	False	True	asc	1	0.4111310592459605	0.5798922800718133	0.39317773788150806	0.6104129263913824
act/15	last	proj	0	3	True	False	asc	1	0.40394973070017953	0.703770197486535	0.39317773788150806	0.7342908438061041
act/15	last	proj	0	3	True	True	asc	1	0.39138240574506283	0.7055655296229802	0.39317773788150806	0.7271095152603232
act/31	last	proj	0	7	False	True	asc	1	0.40394973070017953	0.6014362657091562	0.39317773788150806	0.6193895870736086
act/3	last	proj	0	3	True	True	asc	1	0.42190305206463197	0.6822262118491921	0.39317773788150806	0.7091561938958707
act/7	last	proj	1	11	False	True	asc	1	0.36804308797127466	0.7289048473967684	0.39317773788150806	0.748653500897666
act/3	last	proj	2	4	False	False	asc	1	0.40394973070017953	0.6319569120287253	0.39317773788150806	0.6624775583482945
act/11	last	norm_l1	0	0	False	False	asc	1	0.37163375224416517	0.7289048473967684	0.39138240574506283	0.7378815080789947
act/31	last	proj	0	10	False	True	asc	1	0.39676840215439857	0.5942549371633752	0.39138240574506283	0.6140035906642729
act/3	last	proj	1	3	False	True	asc	1	0.39676840215439857	0.6642728904847397	0.39138240574506283	0.7055655296229802
act/31	last	proj	0	11	False	True	asc	1	0.400359066427289	0.59245960502693	0.39138240574506283	0.6140035906642729
act/19	last	proj	1	5	False	False	asc	1	0.400359066427289	0.7019748653500898	0.39138240574506283	0.7235188509874326
act/31_normed	last	proj	0	9	False	True	asc	1	0.42190305206463197	0.5691202872531418	0.39138240574506283	0.5960502692998204
act/31_normed	last	proj	0	6	True	True	asc	1	0.38061041292639136	0.7217235188509874	0.39138240574506283	0.7414721723518851
act/31	last	proj	0	13	False	True	asc	1	0.400359066427289	0.5942549371633752	0.39138240574506283	0.6122082585278277
act/31_normed	last	proj	0	7	False	True	asc	1	0.42010771992818674	0.5727109515260324	0.39138240574506283	0.5978456014362658
act/31_normed	last	proj	0	8	False	True	asc	1	0.41831238779174146	0.5655296229802513	0.39138240574506283	0.5960502692998204
act/7	last	proj	0	8	True	False	asc	1	0.36983842010771995	0.7378815080789947	0.39138240574506283	0.7432675044883303
act/31	last	proj	0	14	False	True	asc	1	0.400359066427289	0.5942549371633752	0.3895870736086176	0.6086175942549371
act/27	last	proj	1	2	True	True	asc	1	0.36804308797127466	0.59245960502693	0.3895870736086176	0.6337522441651705
act/31	last	proj	0	20	False	True	asc	1	0.400359066427289	0.5960502692998204	0.3895870736086176	0.6086175942549371
act/7	last	proj	1	10	False	True	asc	1	0.3644524236983842	0.7289048473967684	0.3895870736086176	0.748653500897666
act/7	last	proj	1	8	False	False	asc	1	0.35547576301615796	0.7414721723518851	0.3895870736086176	0.7468581687612208
act/31	last	proj	0	16	False	True	asc	1	0.400359066427289	0.5978456014362658	0.3895870736086176	0.6086175942549371
act/31	last	proj	0	17	False	True	asc	1	0.400359066427289	0.5978456014362658	0.3895870736086176	0.6086175942549371
act/31	last	proj	0	19	False	True	asc	1	0.400359066427289	0.5960502692998204	0.3895870736086176	0.6086175942549371
act/27	last	proj	2	4	False	False	asc	1	0.39676840215439857	0.696588868940754	0.3895870736086176	0.7055655296229802
act/31_normed	last	proj	0	10	False	True	asc	1	0.42190305206463197	0.5673249551166966	0.3895870736086176	0.5960502692998204
act/31_normed	last	proj	3	4	False	True	asc	1	0.3608617594254937	0.7217235188509874	0.3895870736086176	0.7342908438061041
act/31_normed	last	proj	3	4	False	False	asc	1	0.3608617594254937	0.7217235188509874	0.3895870736086176	0.7342908438061041
act/23	last	proj	2	5	False	True	asc	1	0.3770197486535009	0.6732495511669659	0.3895870736086176	0.6894075403949731
act/7	last	proj	0	6	True	True	asc	1	0.37163375224416517	0.7235188509874326	0.3895870736086176	0.7450628366247756
act/31	last	proj	0	18	False	True	asc	1	0.400359066427289	0.5978456014362658	0.3895870736086176	0.6086175942549371
act/31	last	proj	0	8	False	True	asc	1	0.400359066427289	0.599640933572711	0.3895870736086176	0.6122082585278277
act/27	last	proj	1	2	True	False	asc	1	0.36804308797127466	0.59245960502693	0.3895870736086176	0.6337522441651705
act/31	last	proj	0	12	False	True	asc	1	0.400359066427289	0.59245960502693	0.3895870736086176	0.6104129263913824
act/31	last	proj	0	15	False	True	asc	1	0.400359066427289	0.5942549371633752	0.3895870736086176	0.6086175942549371
